instruction,intent,OOD
Discuss the impact of historical figures on contemporary political thought.,politics,Yes
What are the challenges of political transition for outgoing leaders?,politics,Yes
Who was Elizabeth II?,politics,Yes
How do leaders manage public expectations and policy outcomes?,politics,Yes
What is the concept of a 'lame duck' leader?,politics,Yes
Discuss the influence of religious figures in political leadership roles.,politics,Yes
What is the role of traditional leaders in modern governance?,politics,Yes
What is the UN?,politics,Yes
What is NATO?,politics,Yes
What does a parliament do?,politics,Yes
Explain the European Union.,politics,Yes
What is the World Bank?,politics,Yes
What is the International Monetary Fund?,politics,Yes
What is the purpose of the WTO?,politics,Yes
How does the U.S. Congress work?,politics,Yes
What is the role of a supreme court?,politics,Yes
Describe the structure of the United Nations.,politics,Yes
What are the powers of the Security Council?,politics,Yes
How does the European Parliament function?,politics,Yes
What is the African Union?,politics,Yes
Discuss the challenges facing international organizations.,politics,Yes
What is the International Court of Justice?,politics,Yes
How do non-governmental organizations (NGOs) influence international politics?,politics,Yes
What is the Commonwealth of Nations?,politics,Yes
Explain the concept of supranationalism.,politics,Yes
What is the role of the World Health Organization in global governance?,politics,Yes
How does the G7 or G20 influence global policy?,politics,Yes
What are the functions of a national legislature?,politics,Yes
Discuss the concept of international regimes.,politics,Yes
What is ASEAN?,politics,Yes
How does the International Criminal Court operate?,politics,Yes
What is the role of the executive branch in government?,politics,Yes
Explain the principle of diplomatic immunity.,politics,Yes
What is the purpose of the World Economic Forum?,politics,Yes
How do regional organizations promote peace and security?,politics,Yes
What are the differences between intergovernmental and supranational organizations?,politics,Yes
What is the Nordic Council?,politics,Yes
Discuss the legitimacy crisis of global governance institutions.,politics,Yes
What is the role of the civil service in national governance?,politics,Yes
How do international treaties become binding?,politics,Yes
What are the challenges of reforming the United Nations Security Council?,politics,Yes
What is the Group of Seven (G7)?,politics,Yes
Explain the concept of soft power in international relations.,politics,Yes
How do national parliaments scrutinize the executive?,politics,Yes
What is the role of electoral commissions in various countries?,politics,Yes
What is the Organisation for Economic Co-operation and Development (OECD)?,politics,Yes
Discuss the impact of global trade organizations on national sovereignty.,politics,Yes
What are the functions of a central bank in a political economy?,politics,Yes
How does the European Court of Justice affect member states' laws?,politics,Yes
What is the role of the judiciary in upholding constitutional principles?,politics,Yes
Explain the concept of state-building by international organizations.,politics,Yes
What is the Bretton Woods system?,politics,Yes
How do international organizations address human rights violations?,politics,Yes
What is the Organization of American States (OAS)?,politics,Yes
Discuss the role of the African Development Bank in regional development.,politics,Yes
What is the importance of the G20 summits?,politics,Yes
How do parliamentary committees contribute to legislative oversight?,politics,Yes
What is the European Central Bank?,politics,Yes
Explain the concept of multilateralism in international politics.,politics,Yes
What is the role of the President of the European Commission?,politics,Yes
How do international financial institutions influence national economic policies?,politics,Yes
What are the functions of an ombudsman in government?,politics,Yes
Discuss the challenges of achieving consensus in the United Nations General Assembly.,politics,Yes
What is the Non-Aligned Movement?,politics,Yes
How does the Arab League contribute to regional diplomacy?,politics,Yes
What is the role of special envoys in international negotiations?,politics,Yes
"Explain the concept of ""pooled sovereignty"" in the EU.",politics,Yes
What are the criticisms against the structure of the UN Security Council?,politics,Yes
How do national courts interact with international law?,politics,Yes
What is the purpose of the International Labour Organization (ILO)?,politics,Yes
Discuss the impact of the World Trade Organization on developing countries.,politics,Yes
What is the role of the President of the European Council?,politics,Yes
How does the Organization for Security and Co-operation in Europe (OSCE) function?,politics,Yes
What is the Group of 77?,politics,Yes
Explain the concept of global governance without a global government.,politics,Yes
What are the advantages and disadvantages of regional political blocs?,politics,Yes
How does the International Atomic Energy Agency (IAEA) ensure nuclear safety?,politics,Yes
What is the role of the Secretary-General of the United Nations?,politics,Yes
Discuss the influence of lobbyists on national legislative processes.,politics,Yes
What is the European Union's Common Foreign and Security Policy?,politics,Yes
How do national human rights institutions operate?,politics,Yes
What is the Economic Community of West African States (ECOWAS)?,politics,Yes
"Explain the concept of ""veto power"" in international organizations.",politics,Yes
What are the functions of the World Customs Organization?,politics,Yes
How does the Commonwealth Secretariat support member states?,politics,Yes
What is the role of the International Energy Agency (IEA)?,politics,Yes
Discuss the challenges of reforming the World Health Organization.,politics,Yes
What is the purpose of the Organization of the Petroleum Exporting Countries (OPEC)?,politics,Yes
How do intergovernmental organizations facilitate cooperation on global issues?,politics,Yes
"What is the concept of a ""failed state"" in the context of international institutions?",politics,Yes
Explain the role of the G77 in promoting developing countries' interests.,politics,Yes
What are the responsibilities of a national treasury department?,politics,Yes
How do international bodies respond to humanitarian crises?,politics,Yes
What is the significance of the Convention on International Trade in Endangered Species (CITES)?,politics,Yes
Discuss the role of international tribunals in addressing war crimes.,politics,Yes
What is the purpose of the Council of Europe?,politics,Yes
How does the North American Free Trade Agreement (NAFTA) impact member economies?,politics,Yes
What is the role of the International Telecommunication Union (ITU)?,politics,Yes
"Explain the concept of ""democratic deficit"" within international institutions.",politics,Yes
What are the implications of a state withdrawing from an international treaty?,politics,Yes
How do international financial institutions enforce conditionality on loans?,politics,Yes
What is the role of the International Organization for Migration (IOM)?,politics,Yes
Discuss the challenges of global arms control treaties.,politics,Yes
What is the purpose of the Organization for the Prohibition of Chemical Weapons (OPCW)?,politics,Yes
How do regional economic communities influence political integration?,politics,Yes
What are the functions of a national electoral commission?,politics,Yes
"Explain the concept of ""forum shopping"" in international law.",politics,Yes
How do international organizations protect cultural heritage?,politics,Yes
What is the role of the Asia-Pacific Economic Cooperation (APEC)?,politics,Yes
Discuss the impact of international institutions on national sovereignty.,politics,Yes
What is the purpose of the International Maritime Organization (IMO)?,politics,Yes
What is a constitution?,politics,Yes
Define civil liberties.,politics,Yes
What is constitutional law?,politics,Yes
How is a law made?,politics,Yes
What is the Bill of Rights?,politics,Yes
Explain the concept of rule of law.,politics,Yes
How does a constitutional amendment work?,politics,Yes
What is the Universal Declaration of Human Rights?,politics,Yes
Discuss the principle of separation of powers.,politics,Yes
What is due process?,politics,Yes
How do civil rights differ from human rights?,politics,Yes
What is freedom of speech?,politics,Yes
Explain the concept of checks and balances in a constitution.,politics,Yes
What is habeas corpus?,politics,Yes
What is the purpose of a national constitution?,politics,Yes
Discuss the evolution of civil rights movements.,politics,Yes
What is the right to privacy?,politics,Yes
How does a constitutional court operate?,politics,Yes
What is statutory law?,politics,Yes
What is political asylum?,politics,Yes
How does freedom of assembly apply in practice?,politics,Yes
What is the role of international law in state sovereignty?,politics,Yes
Discuss the challenges of protecting minority rights in a democracy.,politics,Yes
What is the concept of a living constitution?,politics,Yes
How do different countries approach freedom of the press?,politics,Yes
What is the right to vote?,politics,Yes
Explain the concept of constitutionalism.,politics,Yes
What is judicial activism vs. judicial restraint?,politics,Yes
How does a declaration of rights protect citizens?,politics,Yes
What is international humanitarian law?,politics,Yes
Discuss the role of human rights treaties.,politics,Yes
What is eminent domain?,politics,Yes
How does the principle of non-refoulement apply to refugees?,politics,Yes
What are the basic rights guaranteed by most modern constitutions?,politics,Yes
Explain the concept of substantive due process.,politics,Yes
What is the purpose of a constitutional convention?,politics,Yes
How does freedom of religion relate to state and church separation?,politics,Yes
"What are economic, social, and cultural rights?",politics,Yes
Discuss the challenges of balancing national security with civil liberties.,politics,Yes
What is the concept of a constitutional monarchy's powers?,politics,Yes
How do administrative laws impact everyday life?,politics,Yes
What is the difference between customary international law and treaty law?,politics,Yes
Explain the concept of derogation of human rights.,politics,Yes
What is the right to a fair trial?,politics,Yes
How does freedom of association work in political contexts?,politics,Yes
What are the limitations on free speech in a democracy?,politics,Yes
Discuss the role of a constitutional court in protecting fundamental rights.,politics,Yes
What is the concept of popular constitutionalism?,politics,Yes
How does the principle of equality before the law apply?,politics,Yes
What is the significance of the Magna Carta in constitutional history?,politics,Yes
Explain the concept of positivism in legal philosophy.,politics,Yes
What is the relationship between international law and domestic law?,politics,Yes
How do constitutional amendments reflect societal changes?,politics,Yes
What are the challenges of enforcing human rights in authoritarian states?,politics,Yes
Discuss the role of constitutional conventions in shaping a nation's legal framework.,politics,Yes
What is the difference between a codified and an uncodified constitution?,politics,Yes
How does the principle of subsidiarity apply to legal systems?,politics,Yes
"What is the concept of ""originalism"" in constitutional interpretation?",politics,Yes
Explain the right to self-determination in international law.,politics,Yes
What are collective rights?,politics,Yes
How do different legal systems handle the protection of civil liberties?,politics,Yes
What is the role of advocacy groups in promoting human rights?,politics,Yes
Discuss the concept of political obligation and civil disobedience.,politics,Yes
What is the significance of the Geneva Conventions?,politics,Yes
How do constitutions address emergency powers?,politics,Yes
"What is the concept of ""constitutional review""?",politics,Yes
Explain the right to education as a human right.,politics,Yes
What are the implications of a state withdrawing from human rights treaties?,politics,Yes
How does the concept of citizenship relate to political rights?,politics,Yes
Discuss the evolution of property rights in political thought.,politics,Yes
What is the purpose of a bill of rights in a modern democracy?,politics,Yes
Explain the difference between natural law and positive law.,politics,Yes
What is the role of the ombudsman in protecting citizens' rights?,politics,Yes
How does a legal system ensure equal protection under the law?,politics,Yes
What are the challenges of harmonizing national and international human rights standards?,politics,Yes
Discuss the concept of transitional justice in post-conflict societies.,politics,Yes
What is the significance of the principle of non-discrimination?,politics,Yes
How do constitutional courts interpret ambiguous constitutional provisions?,politics,Yes
What is the role of civil society organizations in advocating for legal reform?,politics,Yes
"Explain the concept of ""judicial independence.""",politics,Yes
What are the political implications of denying voting rights to certain groups?,politics,Yes
How do constitutions protect against abuse of power?,politics,Yes
"What is the concept of ""constitutional morality""?",politics,Yes
Discuss the history of the right to free assembly.,politics,Yes
What are the responsibilities associated with fundamental rights?,politics,Yes
"Explain the concept of ""legal personality"" in international law.",politics,Yes
How do legal systems balance individual freedoms with collective security?,politics,Yes
What is the role of legal aid in ensuring access to justice?,politics,Yes
Discuss the impact of judicial precedents on future legal interpretations.,politics,Yes
"What is the concept of a ""constitutional convention"" in uncodified constitutions?",politics,Yes
How do different countries define and protect the right to privacy in the digital age?,politics,Yes
What is the purpose of a national human rights commission?,politics,Yes
Explain the principle of popular sovereignty within a constitutional framework.,politics,Yes
What are the limitations on the right to protest?,politics,Yes
How do legal systems adapt to changing social norms and values?,politics,Yes
What is geopolitics?,politics,Yes
What is diplomacy?,politics,Yes
Explain international relations.,politics,Yes
What is foreign policy?,politics,Yes
How do countries form alliances?,politics,Yes
What is a treaty?,politics,Yes
Discuss the concept of state sovereignty.,politics,Yes
How do international conflicts begin?,politics,Yes
Explain the balance of power theory.,politics,Yes
What is soft power?,politics,Yes
Discuss the role of non-state actors in international relations.,politics,Yes
What is global governance?,politics,Yes
How does the United Nations maintain peace?,politics,Yes
What is a trade war?,politics,Yes
Explain the concept of proxy wars.,politics,Yes
What is realism in international relations theory?,politics,Yes
How do international sanctions work?,politics,Yes
Discuss the challenges of nuclear disarmament.,politics,Yes
What is the purpose of the Non-Proliferation Treaty?,politics,Yes
How does humanitarian intervention relate to sovereignty?,politics,Yes
What is the concept of collective security?,politics,Yes
Explain the Thucydides Trap.,politics,Yes
What are the implications of a multipolar world order?,politics,Yes
How does economic interdependence influence international relations?,politics,Yes
What is the Responsibility to Protect (R2P) doctrine?,politics,Yes
Discuss the role of energy resources in global politics.,politics,Yes
What is the difference between bilateral and multilateral diplomacy?,politics,Yes
How do intelligence agencies affect foreign policy?,politics,Yes
What is the concept of a failed state in international relations?,politics,Yes
Explain liberalism in international relations theory.,politics,Yes
What is the Bretton Woods system's legacy?,politics,Yes
How do international organizations address climate change?,politics,Yes
What is the role of the UN peacekeepers?,politics,Yes
What is the significance of the Westphalian system?,politics,Yes
How do non-governmental organizations (NGOs) impact international policy?,politics,Yes
What is the concept of a security dilemma?,politics,Yes
Explain constructivism in international relations theory.,politics,Yes
What are the challenges of cybersecurity in international relations?,politics,Yes
How do international courts enforce their judgments?,politics,Yes
What is the impact of historical grievances on current international relations?,politics,Yes
"Discuss the concept of ""soft power"" and ""hard power.""",politics,Yes
What is the role of public opinion in shaping foreign policy?,politics,Yes
How do states use foreign aid as a political tool?,politics,Yes
What is the concept of the global commons?,politics,Yes
"Explain the ""clash of civilizations"" theory.",politics,Yes
What is the role of regional powers in global politics?,politics,Yes
How does international trade law affect sovereignty?,politics,Yes
What are the challenges of addressing transnational terrorism?,politics,Yes
Discuss the concept of grand strategy.,politics,Yes
What is the impact of disinformation campaigns on international relations?,politics,Yes
How do refugee crises impact geopolitics?,politics,Yes
What is the role of the International Red Cross in international law?,politics,Yes
Explain the concept of neo-realism in international relations.,politics,Yes
What are the objectives of foreign policy analysis?,politics,Yes
How do international borders become subjects of dispute?,politics,Yes
What is the significance of maritime law in international relations?,politics,Yes
Discuss the future of the nation-state in a globalized world.,politics,Yes
"What is the concept of ""complex interdependence""?",politics,Yes
How do states manage their diplomatic relations?,politics,Yes
What is the role of cultural diplomacy?,politics,Yes
"Explain the concept of ""resource curse"" in geopolitics.",politics,Yes
What are the challenges of maintaining peace in post-conflict regions?,politics,Yes
How do international criminal tribunals affect state leaders?,politics,Yes
Discuss the impact of climate change on international security.,politics,Yes
"What is the concept of ""hegemony"" in international relations?",politics,Yes
How do states respond to global pandemics from a political perspective?,politics,Yes
What is the role of intelligence sharing in international security?,politics,Yes
"Explain the concept of ""foreign direct investment"" as a political tool.",politics,Yes
What are the implications of rising global populism for international cooperation?,politics,Yes
How do different political systems approach foreign policy decision-making?,politics,Yes
What is the role of the diaspora in shaping foreign policy?,politics,Yes
"Discuss the concept of ""state-sponsored terrorism.""",politics,Yes
What is the significance of the Treaty of Versailles?,politics,Yes
How do international aid organizations operate in politically unstable regions?,politics,Yes
"What is the concept of ""human security""?",politics,Yes
Explain the role of track-two diplomacy.,politics,Yes
What are the challenges of international arms control agreements?,politics,Yes
"How does the concept of ""spheres of influence"" operate today?",politics,Yes
What is the role of the International Energy Agency in global energy politics?,politics,Yes
Discuss the impact of economic sanctions on human populations.,politics,Yes
What is the difference between peacekeeping and peace enforcement?,politics,Yes
How do non-state armed groups impact international stability?,politics,Yes
"What is the concept of a ""failed state"" and its international implications?",politics,Yes
"Explain the ""democratic peace theory.""",politics,Yes
What are the geopolitical implications of Arctic resource competition?,politics,Yes
How do international relations theories help us understand global events?,politics,Yes
What is the role of the International Criminal Court in prosecuting atrocities?,politics,Yes
"Discuss the concept of ""economic statecraft.""",politics,Yes
What is the impact of cyber warfare on international security?,politics,Yes
How do international norms evolve and influence state behavior?,politics,Yes
What is the role of the BRICS countries in shaping the global order?,politics,Yes
"Explain the concept of ""resource nationalism.""",politics,Yes
What are the challenges of defining and combating state-sponsored disinformation?,politics,Yes
How do international political economy theories explain global power dynamics?,politics,Yes
What is the role of the UN Human Rights Council?,politics,Yes
Discuss the impact of the rise of China on global geopolitics.,politics,Yes
"What is the concept of ""global public goods""?",politics,Yes
What is political philosophy?,politics,Yes
What is the social contract theory?,politics,Yes
Who was Plato?,politics,Yes
Explain utilitarianism in politics.,politics,Yes
What is the state of nature according to Hobbes?,politics,Yes
Who was Jean-Jacques Rousseau?,politics,Yes
What is justice in political philosophy?,politics,Yes
Discuss Machiavelli's views on power.,politics,Yes
What is dialectical materialism?,politics,Yes
Explain liberal democracy's philosophical foundations.,politics,Yes
What is anarchism as a political philosophy?,politics,Yes
Who was Aristotle?,politics,Yes
Discuss the concept of liberty in political thought.,politics,Yes
What is the original position in Rawls' theory of justice?,politics,Yes
Who was Thomas Hobbes?,politics,Yes
Explain the concept of political obligation.,politics,Yes
What is libertarianism's core philosophical argument?,politics,Yes
Discuss the relationship between ethics and politics.,politics,Yes
What is the concept of political legitimacy?,politics,Yes
Who was Immanuel Kant?,politics,Yes
"Explain the idea of the ""general will.""",politics,Yes
"What is the ""invisible hand"" in political economy?",politics,Yes
Discuss the philosophical underpinnings of human rights.,politics,Yes
What is the concept of negative liberty?,politics,Yes
Explain the virtue ethics approach to political leadership.,politics,Yes
What is the difference between equality of opportunity and equality of outcome?,politics,Yes
Who was John Stuart Mill?,politics,Yes
"Discuss the concept of ""civic virtue.""",politics,Yes
What is the role of property rights in different political philosophies?,politics,Yes
"Explain the ""tyranny of the majority.""",politics,Yes
Who was Jeremy Bentham?,politics,Yes
What is the philosophical basis of democratic socialism?,politics,Yes
"Discuss the concept of ""the common good.""",politics,Yes
Who was Max Weber?,politics,Yes
"Explain the concept of ""power/knowledge"" from Foucault.",politics,Yes
What is the difference between justice as fairness and retributive justice?,politics,Yes
Who was Edmund Burke?,politics,Yes
Discuss the philosophical arguments for and against the death penalty.,politics,Yes
"What is the concept of ""civil disobedience""?",politics,Yes
Who was Hannah Arendt?,politics,Yes
"Explain the concept of ""political realism"" in philosophy.",politics,Yes
What are the ethical considerations of political deception?,politics,Yes
Who was Friedrich Nietzsche?,politics,Yes
"Discuss the concept of ""natural law"" and its influence.",politics,Yes
What is the philosophical basis for universal suffrage?,politics,Yes
Who was Michel Foucault?,politics,Yes
"Explain the ""veil of ignorance"" in Rawlsian thought.",politics,Yes
What are the political implications of existentialism?,politics,Yes
"Discuss the concept of ""positive liberty.""",politics,Yes
What is the philosophical argument for limited government?,politics,Yes
Who was Jürgen Habermas?,politics,Yes
Explain the concept of deliberative democracy.,politics,Yes
What are the ethical dimensions of foreign intervention?,politics,Yes
Who was Alexis de Tocqueville?,politics,Yes
Discuss the philosophical origins of the concept of human dignity.,politics,Yes
"What is the concept of ""biopolitics""?",politics,Yes
Explain the role of reason in political decision-making according to Enlightenment thinkers.,politics,Yes
What is the philosophical debate surrounding free will and determinism in politics?,politics,Yes
Who was Cicero?,politics,Yes
"Discuss the concept of the ""ethical state.""",politics,Yes
What is the philosophical justification for revolution?,politics,Yes
Who was Augustine of Hippo?,politics,Yes
Explain the concept of civic republicanism.,politics,Yes
What are the arguments for and against political paternalism?,politics,Yes
Who was Ayn Rand?,politics,Yes
"Discuss the concept of ""political ecology"" as a philosophical approach.",politics,Yes
What is the philosophical basis for universal healthcare?,politics,Yes
Who was Thomas More?,politics,Yes
"Explain the concept of ""subsidiarity"" in political philosophy.",politics,Yes
What are the ethical challenges of power distribution?,politics,Yes
Who was John Rawls?,politics,Yes
Discuss the philosophical implications of a cashless society for political freedom.,politics,Yes
"What is the concept of ""agonistic pluralism""?",politics,Yes
Explain the philosophical tensions between individual rights and collective good.,politics,Yes
What is the role of emotion in political philosophy?,politics,Yes
Who was Seneca the Younger?,politics,Yes
Discuss the philosophical perspectives on political obedience.,politics,Yes
What is the difference between normative and empirical political theory?,politics,Yes
"Explain the concept of ""critical theory"" in political science.",politics,Yes
What are the arguments for and against a global government from a philosophical standpoint?,politics,Yes
What is public policy?,politics,Yes
How is policy made?,politics,Yes
What is governance?,politics,Yes
Explain policy implementation.,politics,Yes
What is evidence-based policymaking?,politics,Yes
Discuss the policy cycle.,politics,Yes
What is the role of bureaucracy in governance?,politics,Yes
How do interest groups influence policy?,politics,Yes
What is regulatory policy?,politics,Yes
Explain the concept of policy analysis.,politics,Yes
What are the stages of policy formulation?,politics,Yes
Discuss the challenges of public sector reform.,politics,Yes
What is the role of think tanks in public policy?,politics,Yes
How does fiscal policy influence the economy?,politics,Yes
What is social policy?,politics,Yes
Explain the concept of public-private partnerships.,politics,Yes
What is policy evaluation?,politics,Yes
How do different political systems approach welfare policy?,politics,Yes
Discuss the ethics of public policy decision-making.,politics,Yes
What is urban policy?,politics,Yes
Explain the concept of agenda setting in policy.,politics,Yes
What is the role of public consultations in policymaking?,politics,Yes
How does healthcare policy affect citizens?,politics,Yes
What is environmental policy from a political standpoint?,politics,Yes
Discuss the impact of global trends on national public policies.,politics,Yes
What is a policy window?,politics,Yes
How does education policy shape society?,politics,Yes
"What is the concept of ""good governance""?",politics,Yes
Explain the role of lobbying in policy development.,politics,Yes
What is the difference between policy output and policy outcome?,politics,Yes
Discuss the challenges of cross-sectoral policy integration.,politics,Yes
What is defence policy?,politics,Yes
How does infrastructure policy affect economic development?,politics,Yes
What is judicial policy-making?,politics,Yes
"Explain the concept of a ""policy paradigm.""",politics,Yes
What are the limitations of rational choice theory in public policy?,politics,Yes
Discuss the role of public opinion in policy shifts.,politics,Yes
"What is the concept of ""policy feedback""?",politics,Yes
How do different levels of government coordinate policy implementation?,politics,Yes
What is the purpose of public budgets?,politics,Yes
"Explain the concept of ""path dependency"" in public policy.",politics,Yes
What are the ethical challenges in formulating immigration policy?,politics,Yes
Discuss the role of non-governmental organizations in policy advocacy.,politics,Yes
What is energy policy from a political science perspective?,politics,Yes
How does regulatory capture affect public policy?,politics,Yes
"What is the concept of ""regulatory impact assessment""?",politics,Yes
"Explain the ""garbage can model"" of organizational choice in policy.",politics,Yes
What are the challenges of measuring policy effectiveness?,politics,Yes
Discuss the influence of scientific expert advice on public policy.,politics,Yes
What is the role of media in shaping the public policy agenda?,politics,Yes
How does pension policy affect different generations?,politics,Yes
"What is the concept of ""policy learning""?",politics,Yes
Explain the difference between input legitimacy and output legitimacy in governance.,politics,Yes
What are the political dimensions of public health policy?,politics,Yes
Discuss the impact of fiscal austerity measures on social policy.,politics,Yes
What is the role of citizens in participatory governance?,politics,Yes
How does housing policy impact urban development and social equity?,politics,Yes
"What is the concept of ""policy innovation""?",politics,Yes
"Explain the ""multiple streams framework"" in policy analysis.",politics,Yes
What are the challenges of policy implementation in fragmented political systems?,politics,Yes
Discuss the ethical implications of using algorithms in public policy decisions.,politics,Yes
What is the role of international organizations in national policy formulation?,politics,Yes
How does criminal justice policy affect society?,politics,Yes
"What is the concept of ""policy entrepreneurship""?",politics,Yes
Explain the difference between a policy problem and a policy issue.,politics,Yes
What are the political challenges of addressing climate change through policy?,politics,Yes
Discuss the impact of technological disruption on governance models.,politics,Yes
What is the role of performance management in the public sector?,politics,Yes
How does agricultural policy affect food security and rural economies?,politics,Yes
"What is the concept of ""network governance""?",politics,Yes
"Explain the ""punctuated equilibrium theory"" of policy change.",politics,Yes
What are the implications of digital governance for citizen participation?,politics,Yes
Discuss the ethical frameworks for public policy decision-making.,politics,Yes
What is the role of independent regulatory agencies in policy implementation?,politics,Yes
How does competition policy affect market structures?,politics,Yes
"What is the concept of ""policy diffusion""?",politics,Yes
Explain the political economy of public policy.,politics,Yes
What are the challenges of crafting effective anti-corruption policies?,politics,Yes
Discuss the relationship between public trust and policy legitimacy.,politics,Yes
What is the role of lobbying firms in shaping government policy?,politics,Yes
How does defense policy interact with foreign relations?,politics,Yes
"What is the concept of a ""policy subsystem""?",politics,Yes
"Explain the ""advocacy coalition framework"" for policy analysis.",politics,Yes
What are the political risks associated with major policy reforms?,politics,Yes
Discuss the ethical dilemmas in allocating public resources.,politics,Yes
What is the impact of public procurement policies on economic development?,politics,Yes
How does disaster management policy reflect political priorities?,politics,Yes
What was the French Revolution?,politics,Yes
When was the American Revolution?,politics,Yes
Who was involved in the Russian Revolution?,politics,Yes
Explain the English Civil War.,politics,Yes
What caused the fall of the Roman Empire politically?,politics,Yes
Discuss the significance of the Glorious Revolution.,politics,Yes
What was the Renaissance politically?,politics,Yes
How did feudalism impact political development?,politics,Yes
Explain the political impact of the Protestant Reformation.,politics,Yes
What was the Age of Enlightenment politically?,politics,Yes
Discuss the causes of World War I.,politics,Yes
What was the Treaty of Versailles?,politics,Yes
How did the Industrial Revolution change politics?,politics,Yes
What was the political impact of decolonization?,politics,Yes
Explain the Chinese Communist Revolution.,politics,Yes
What was the Rwandan Genocide and its political context?,politics,Yes
Discuss the political reasons for the collapse of the Soviet Union.,politics,Yes
How did the rise of nationalism influence 19th-century politics?,politics,Yes
What was the political significance of the Battle of Waterloo?,politics,Yes
Explain the political aspects of the Arab Spring.,politics,Yes
What was the Peloponnesian War and its political lessons?,politics,Yes
Discuss the impact of the printing press on political dissemination of ideas.,politics,Yes
What was the political role of the church in medieval Europe?,politics,Yes
How did the rise of city-states shape early political thought?,politics,Yes
What was the political consequence of the Reconquista?,politics,Yes
Explain the political structure of the Ottoman Empire.,politics,Yes
What was the Age of Exploration's political impact?,politics,Yes
Discuss the political causes of the French and Indian War.,politics,Yes
What was the political legacy of the Napoleonic Wars?,politics,Yes
How did the Congress of Vienna reshape European politics?,politics,Yes
What was the political context of the German Unification?,politics,Yes
Explain the political ideology behind the Meiji Restoration.,politics,Yes
What was the Scramble for Africa?,politics,Yes
Discuss the political causes of the Russian Revolution of 1905.,politics,Yes
What was the political impact of the Great Depression?,politics,Yes
How did fascism rise in interwar Europe?,politics,Yes
What was the political significance of the Battle of Stalingrad?,politics,Yes
Explain the political strategies of the Civil Rights Movement in the US.,politics,Yes
What was the political impact of the fall of the Berlin Wall?,politics,Yes
Discuss the political legacy of Apartheid in South Africa.,politics,Yes
What was the Iranian Revolution?,politics,Yes
How did the end of the Cold War reshape global politics?,politics,Yes
What was the political significance of the Tiananmen Square protests?,politics,Yes
Explain the political causes and consequences of the Vietnam War.,politics,Yes
What was the political structure of ancient Egypt?,politics,Yes
Discuss the political reforms of the Ming Dynasty.,politics,Yes
What was the political impact of the Black Death on European states?,politics,Yes
How did the rise of nation-states affect political organization?,politics,Yes
What was the political context of the Haitian Revolution?,politics,Yes
"Explain the concept of ""balance of power"" in 18th-century Europe.",politics,Yes
What was the political significance of the unification of Italy?,politics,Yes
Discuss the political causes of the Mexican Revolution.,politics,Yes
What was the political impact of the Treaty of Westphalia?,politics,Yes
How did the Roman Republic transition to an Empire?,politics,Yes
What was the political role of guilds in medieval governance?,politics,Yes
Explain the political and social reforms of the New Deal in the US.,politics,Yes
What was the political impact of the Yom Kippur War?,politics,Yes
Discuss the political causes and consequences of the Bosnian War.,politics,Yes
What was the political context of the Troubles in Northern Ireland?,politics,Yes
How did the Enlightenment influence the American Declaration of Independence?,politics,Yes
What was the political nature of the Byzantine Empire?,politics,Yes
Explain the rise of political Islam in the 20th century.,politics,Yes
What was the political significance of the Suez Crisis?,politics,Yes
Discuss the political challenges of post-communist transitions.,politics,Yes
What was the political structure of the Inca Empire?,politics,Yes
How did the advent of mass media impact political movements historically?,politics,Yes
What was the political role of women in ancient civilizations?,politics,Yes
Explain the political philosophy behind the Glorious Revolution.,politics,Yes
What was the political impact of the Meiji Restoration on Japan's international standing?,politics,Yes
Discuss the political motivations for European imperialism.,politics,Yes
What was the political context of the Berlin Conference of 1884?,politics,Yes
How did the World Wars change the global political order?,politics,Yes
What was the political significance of the Marshall Plan?,politics,Yes
Explain the political dynamics of the Sino-Soviet split.,politics,Yes
What was the political impact of the Vietnam War on American society?,politics,Yes
Discuss the political causes and consequences of the Falklands War.,politics,Yes
What was the political context of the Rwandan Civil War?,politics,Yes
How did the political landscape of Eastern Europe change after 1989?,politics,Yes
What was the political impact of the September 11 attacks?,politics,Yes
Explain the political factors leading to the collapse of Yugoslavia.,politics,Yes
What was the political significance of the Treaty of Rome?,politics,Yes
Discuss the political role of the Catholic Church during the medieval period.,politics,Yes
What was the political nature of ancient Greek democracies?,politics,Yes
How did the Protestant Reformation contribute to modern political thought?,politics,Yes
What was the political impact of the discovery of the New World?,politics,Yes
Explain the political aspects of the abolitionist movement.,politics,Yes
What was the political landscape of Europe during the Wars of Religion?,politics,Yes
Discuss the impact of the Taiping Rebellion on Chinese politics.,politics,Yes
What was the political significance of the Battle of Gettysburg?,politics,Yes
How did the political rise of fascism influence international relations?,politics,Yes
What is offside in football?,sports,Yes
How many players are on a soccer team?,sports,Yes
Who won the FIFA World Cup in 2022?,sports,Yes
Explain the concept of a penalty kick.,sports,Yes
What is a red card offense in soccer?,sports,Yes
Describe the role of a goalkeeper.,sports,Yes
Which country has won the most World Cups?,sports,Yes
What is the Champions League?,sports,Yes
How long is a standard football match?,sports,Yes
What is a 'hat-trick'?,sports,Yes
Define extra time and penalty shootout.,sports,Yes
Who is considered the greatest footballer of all time by many?,sports,Yes
How does the promotion and relegation system work in European leagues?,sports,Yes
What are the responsibilities of a central midfielder?,sports,Yes
Explain the 'false nine' tactical position.,sports,Yes
How do corner kicks usually lead to goals?,sports,Yes
What is the significance of the 'El Clásico' rivalry?,sports,Yes
